Lat,Long,Date,Speed (m/s),Course,HR,Distance (m)
55.52254836188585,8.338080147576653,2021-10-15T16:08:39+02:00,7.944865703582764,39.26053865116405,176.0,20183.139611950777
55.522610595151875,8.3381653732908,2021-10-15T16:08:40+02:00,8.656294822692871,38.734784839802316,176.0,20174.366152585364
55.52268318756259,8.338257544939637,2021-10-15T16:08:41+02:00,9.110481262207031,41.81945877842557,176.0,20164.406247422572
55.52274776575495,8.338356433877847,2021-10-15T16:08:42+02:00,9.34009075164795,35.941582393820184,176.0,20154.88301020175
55.52281698506621,8.338447831247413,2021-10-15T16:08:43+02:00,9.2863130569458,31.68927054111032,176.0,20145.254732471014
55.52289059505061,8.33853634537827,2021-10-15T16:08:44+02:00,9.34009075164795,34.97186970150221,176.0,20135.3346453761
55.52295533479294,8.338623010500388,2021-10-15T16:08:45+02:00,9.427460670471191,38.138089268626246,176.0,20126.284499566304
55.52301888064988,8.338708615984597,2021-10-15T16:08:46+02:00,9.495813369750977,36.19158097782099,176.0,20117.380640135187
55.523082505859286,8.338769420434362,2021-10-15T16:08:47+02:00,9.427460670471191,33.59428201761316,176.0,20109.323201319694
55.52314977920954,8.338841254932438,2021-10-15T16:08:48+02:00,8.790119171142578,33.15530575965644,176.0,20100.566709072744
55.52321682778289,8.338909449390075,2021-10-15T16:08:49+02:00,8.467109680175781,37.69800993511857,177.0,20091.948756327783
55.52327437300066,8.33899455981899,2021-10-15T16:08:50+02:00,8.930903434753418,44.283408540372655,177.0,20083.5860358053
55.52332991638908,8.33909443480704,2021-10-15T16:08:51+02:00,8.930903434753418,40.49592179653342,177.0,20074.753051205444
55.52339818352226,8.33919371940176,2021-10-15T16:08:52+02:00,9.506094932556152,31.900391688355416,177.0,20064.900180039825
55.523475980236555,8.33929114359719,2021-10-15T16:08:53+02:00,9.525245666503906,33.045589015923944,177.0,20054.276026819734
55.52355023244684,8.33937542558676,2021-10-15T16:08:54+02:00,9.694879531860352,36.441231222174125,177.0,20044.444005384055
55.523624579064595,8.339482712351028,2021-10-15T16:08:55+02:00,9.694879531860352,39.73669504386773,177.0,20033.747354722942
55.52369583858979,8.339599488571045,2021-10-15T16:08:56+02:00,10.084855079650879,39.1803966265377,177.0,20022.91561820428
55.52376369842506,8.339701735123736,2021-10-15T16:08:57+02:00,10.504339218139648,40.38849658126747,177.0,20012.97718405673
55.523840240321675,8.339823636672522,2021-10-15T16:08:58+02:00,10.624794960021973,40.4166642814046,177.0,20001.493168993184
55.52390939280431,8.339947107323546,2021-10-15T16:08:59+02:00,10.624794960021973,35.88114204985474,177.0,19990.535358978137
55.52398629926804,8.340056735452889,2021-10-15T16:09:00+02:00,10.56345272064209,33.696082572097616,177.0,19979.524318381187
55.52406711214538,8.340157653092243,2021-10-15T16:09:01+02:00,10.418937683105469,37.09856521280157,178.0,19968.498633580013
55.524137849367015,8.340259193278206,2021-10-15T16:09:02+02:00,10.372827529907227,37.47386020203167,178.0,19958.342772663884
55.524206883825904,8.340362236100708,2021-10-15T16:09:03+02:00,10.404688835144043,37.29718028367637,178.0,19948.272146012976
55.52428153608939,8.340465689425123,2021-10-15T16:09:04+02:00,10.543571472167969,37.73832512669457,178.0,19937.700441028523
55.524352714764404,8.34056926083457,2021-10-15T16:09:05+02:00,10.43934154510498,38.31940005523882,178.0,19927.42524612013
55.524428200805986,8.340678099593546,2021-10-15T16:09:06+02:00,10.43934154510498,38.752539916549765,178.0,19916.568350108188
